date,cash,market_value,total_value,positions,benchmark_price,strategy_nav,benchmark_nav
2023-01-05,931173.0,227220.0,1158393.0,1,3968.578,1.158393,0.9557677408416323
2023-01-06,931173.0,231000.0,1162173.0,1,3980.889,1.162173,0.958732645817042
2023-01-09,931173.0,242130.0,1173303.0,1,4013.12,1.173303,0.9664949601913762
2023-01-10,931173.0,252840.0,1184013.0,1,4017.474,1.184013,0.9675435505790729
2023-01-11,931173.0,262290.0,1193463.0,1,4010.031,1.193463,0.9657510245672156
2023-01-12,931173.0,266280.0,1197453.0,1,4017.869,1.197453,0.9676386799321138
2023-01-13,931173.0,266700.0,1197873.0,1,4074.377,1.197873,0.9812477165944847
2023-01-16,931173.0,268380.0,1199553.0,1,4137.964,1.199553,0.9965616157636322
2023-01-17,931173.0,268590.0,1199763.0,1,4137.242,1.199763,0.9963877337563017
2023-01-18,931173.0,273420.0,1204593.0,1,4130.314,1.204593,0.9947192371541055
2023-01-19,931173.0,270900.0,1202073.0,1,4156.008,1.202073,1.0009072209440637
2023-01-20,931173.0,282030.0,1213203.0,1,4181.527,1.213203,1.0070530588181177
2023-01-30,931173.0,279930.0,1211103.0,1,4201.345,1.211103,1.0118259031689154
2023-01-31,931173.0,282450.0,1213623.0,1,4156.858,1.213623,1.0011119296784556
2023-02-01,931173.0,289800.0,1220973.0,1,4195.933,1.220973,1.0105225106153521
2023-02-02,931173.0,288330.0,1219503.0,1,4181.149,1.219503,1.0069620236397647
2023-02-03,931173.0,284340.0,1215513.0,1,4141.632,1.215513,0.9974449941609843
2023-02-06,931173.0,282030.0,1213203.0,1,4086.878,1.213203,0.9842583799928761
2023-02-07,931173.0,282030.0,1213203.0,1,4094.234,1.213203,0.9860299534636838
2023-02-08,931173.0,274260.0,1205433.0,1,4076.141,1.205433,0.9816725474267992
2023-02-09,931173.0,274470.0,1205643.0,1,4130.857,1.205643,0.994850009910311
2023-02-10,931173.0,269010.0,1200183.0,1,4106.31,1.200183,0.9889382624948794
2023-02-13,931173.0,274050.0,1205223.0,1,4143.574,1.205223,0.9979126934106184
2023-02-14,931173.0,282030.0,1213203.0,1,4145.29,1.213203,0.9983259642202849
2023-02-15,931173.0,284970.0,1216143.0,1,4123.689,1.216143,0.9931237131948748
2023-02-16,931173.0,273420.0,1204593.0,1,4093.488,1.204593,0.9858502914450293
2023-02-17,931173.0,280350.0,1211523.0,1,4034.507,1.211523,0.9716456727824806
2023-02-20,931173.0,300930.0,1232103.0,1,4133.49,1.232103,0.9954841253193155
2023-02-21,931173.0,301560.0,1232733.0,1,4144.354,1.232733,0.9981005437786488
2023-02-22,931173.0,294630.0,1225803.0,1,4106.951,1.225803,0.9890926369639913
2023-02-23,931173.0,295260.0,1226433.0,1,4103.646,1.226433,0.9882966812379146
2023-02-24,931173.0,284130.0,1215303.0,1,4061.046,1.215303,0.9780371611378048
2023-02-27,931173.0,282030.0,1213203.0,1,4043.844,1.213203,0.973894338021324
2023-02-28,931173.0,280140.0,1211313.0,1,4069.459,1.211313,0.9800632959406739
2023-03-01,931173.0,294420.0,1225593.0,1,4126.942,1.225593,0.9939071455630827
2023-03-02,931173.0,293370.0,1224543.0,1,4117.738,1.224543,0.9916905112203266
2023-03-03,931173.0,292320.0,1223493.0,1,4130.551,1.223493,0.9947763147659301
2023-03-06,931173.0,282660.0,1213833.0,1,4109.01,1.213833,0.98958851376883
2023-03-07,931173.0,285180.0,1216353.0,1,4048.852,1.216353,0.9751004337175997
2023-03-08,931173.0,279720.0,1210893.0,1,4034.108,1.210893,0.9715495800942191
2023-03-09,931173.0,277620.0,1208793.0,1,4019.851,1.208793,0.9681160125339546
2023-03-10,1200813.0,0.0,1200813.0,0,3967.135,1.200813,0.9554202176607764
2023-03-13,1200813.0,0.0,1200813.0,0,4008.686,1.200813,0.9654271030992662
2023-03-14,1200813.0,0.0,1200813.0,0,3984.696,1.200813,0.9596495001133123
2023-03-15,1200813.0,0.0,1200813.0,0,3986.902,1.200813,0.9601807794875105
2023-03-16,1200813.0,0.0,1200813.0,0,3939.151,1.200813,0.9486807244569859
2023-03-17,1200813.0,0.0,1200813.0,0,3958.819,1.200813,0.9534174437370085
2023-03-20,1200813.0,0.0,1200813.0,0,3939.077,1.200813,0.9486629027554037
2023-03-21,1200813.0,0.0,1200813.0,0,3982.378,1.200813,0.9590912473529355
2023-03-22,1200813.0,0.0,1200813.0,0,3999.443,1.200813,0.9632010762381086
2023-03-23,1200813.0,0.0,1200813.0,0,4039.09,1.200813,0.9727494141115606
2023-03-24,1200813.0,0.0,1200813.0,0,4027.046,1.200813,0.9698488117621303
2023-03-27,1200813.0,0.0,1200813.0,0,4012.477,1.200813,0.9663401040546539
2023-03-28,1200813.0,0.0,1200813.0,0,3999.515,1.200813,0.9632184162720805
2023-03-29,1200813.0,0.0,1200813.0,0,4006.144,1.200813,0.9648149035665319
2023-03-30,1200813.0,0.0,1200813.0,0,4038.526,1.200813,0.9726135838454463
2023-03-31,1200813.0,0.0,1200813.0,0,4050.926,1.200813,0.9755999230295158
2023-04-03,1200813.0,0.0,1200813.0,0,4090.568,1.200813,0.985147056733942
2023-04-04,1200813.0,0.0,1200813.0,0,4103.105,1.200813,0.9881663901493193
2023-04-06,1200813.0,0.0,1200813.0,0,4096.64,1.200813,0.9866093995989155
2023-04-07,1200813.0,0.0,1200813.0,0,4123.28,1.200813,0.9930252121685614
2023-04-10,1200813.0,0.0,1200813.0,0,4104.812,1.200813,0.9885774934547392
2023-04-11,1200813.0,0.0,1200813.0,0,4100.148,1.200813,0.9874542445874409
2023-04-12,1200813.0,0.0,1200813.0,0,4097.288,1.200813,0.9867654599046635
2023-04-13,1200813.0,0.0,1200813.0,0,4068.979,1.200813,0.9799476957141938
2023-04-14,1200813.0,0.0,1200813.0,0,4091.999,1.200813,0.9854916899091357
2023-04-17,1200813.0,0.0,1200813.0,0,4149.384,1.200813,0.9993119378186381
2023-04-18,1200813.0,0.0,1200813.0,0,4162.032,1.200813,1.002358003786389
2023-04-19,1200813.0,0.0,1200813.0,0,4124.559,1.200813,0.99333323860537
2023-04-20,1200813.0,0.0,1200813.0,0,4113.019,1.200813,0.9905540164937441
2023-04-21,1200813.0,0.0,1200813.0,0,4032.567,1.200813,0.9711784552004569
2023-04-24,1200813.0,0.0,1200813.0,0,3982.643,1.200813,0.9591550683113047
2023-04-25,1001625.0,199188.0,1200813.0,1,3962.666,1.200813,0.9543439313854856
2023-04-26,1001625.0,204633.0,1206258.0,1,3959.232,1.206258,0.9535169080985424
2023-04-27,1001625.0,203049.0,1204674.0,1,3988.419,1.204674,0.9605461243699487
2023-04-28,1001625.0,202158.0,1203783.0,1,4029.086,1.203783,0.9703401127246708
2023-05-04,1001625.0,200574.0,1202199.0,1,4030.247,1.202199,0.9706197207724696
2023-05-05,1001625.0,199485.0,1201110.0,1,4016.877,1.20111,0.9673997727973882
2023-05-08,1001625.0,200673.0,1202298.0,1,4062.662,1.202298,0.9784263485669545
2023-05-09,1001625.0,198396.0,1200021.0,1,4027.875,1.200021,0.9700484629866137
2023-05-10,1001625.0,200079.0,1201704.0,1,3996.87,1.201704,0.9625814108574141
2023-05-11,1001625.0,200079.0,1201704.0,1,3990.664,1.201704,0.9610867962625484
2023-05-12,1001625.0,197208.0,1198833.0,1,3937.762,1.198833,0.9483462063016093
2023-05-15,1001625.0,205920.0,1207545.0,1,3998.887,1.207545,0.9630671726424358
2023-05-16,1001625.0,202554.0,1204179.0,1,3978.205,1.204179,0.958086247883974
2023-05-17,1001625.0,202356.0,1203981.0,1,3960.165,1.203981,0.9537416060387631
2023-05-18,1001625.0,200178.0,1201803.0,1,3956.07,1.201803,0.9527553916066047
2023-05-19,1001625.0,199584.0,1201209.0,1,3944.54,1.201209,0.9499785778330304
2023-05-22,1001625.0,202653.0,1204278.0,1,3969.328,1.204278,0.9559483661955074
2023-05-23,1001625.0,201465.0,1203090.0,1,3913.188,1.20309,0.9424279563734379
2023-05-24,1001625.0,200277.0,1201902.0,1,3859.094,1.201902,0.9294002925167397
2023-05-25,1001625.0,194733.0,1196358.0,1,3850.5,1.196358,0.9273305667951355
2023-05-26,1001625.0,187407.0,1189032.0,1,3850.951,1.189032,0.9274391828412657
2023-05-29,1001625.0,187011.0,1188636.0,1,3833.942,1.188636,0.9233428406491819
2023-05-30,1001625.0,186318.0,1187943.0,1,3837.753,1.187943,0.924260658280673
2023-05-31,1001625.0,186021.0,1187646.0,1,3798.543,1.187646,0.914817564780079
2023-06-01,1001625.0,188595.0,1190220.0,1,3806.868,1.19022,0.9168225062080934
2023-06-02,1001625.0,194535.0,1196160.0,1,3861.834,1.19616,0.930060177142897
2023-06-05,1001625.0,195525.0,1197150.0,1,3844.249,1.19715,0.9258251146790372
2023-06-06,1001625.0,192258.0,1193883.0,1,3808.163,1.193883,0.9171343859857846
2023-06-07,1001625.0,191367.0,1192992.0,1,3789.342,1.192992,0.9126016529387384
2023-06-08,1001625.0,191961.0,1193586.0,1,3820.187,1.193586,0.9200301716591113
2023-06-09,1001625.0,191862.0,1193487.0,1,3836.703,1.193487,0.9240077827852478
2023-06-12,1001625.0,191862.0,1193487.0,1,3844.432,1.193487,0.9258691872653827
2023-06-13,1001625.0,191664.0,1193289.0,1,3864.907,1.193289,0.930800259426175
2023-06-14,1001625.0,190377.0,1192002.0,1,3864.025,1.192002,0.9305878440100177
2023-06-15,1001625.0,193941.0,1195566.0,1,3925.499,1.195566,0.9453928613488475
2023-06-16,1001625.0,193941.0,1195566.0,1,3963.351,1.195566,0.9545089025420249
2023-06-19,1001625.0,190575.0,1192200.0,1,3930.908,1.1922,0.9466955314009953
2023-06-20,1001625.0,188892.0,1190517.0,1,3924.238,1.190517,0.945089169920532
2023-06-21,1001625.0,186912.0,1188537.0,1,3864.032,1.188537,0.9305895298466539
2023-06-26,1001625.0,188100.0,1189725.0,1,3809.696,1.189725,0.9175035842091054
2023-06-27,1001625.0,188298.0,1189923.0,1,3845.433,1.189923,0.9261102619043547
2023-06-28,1001625.0,187506.0,1189131.0,1,3840.799,1.189131,0.9249942380512114
2023-06-29,1001625.0,185526.0,1187151.0,1,3821.844,1.187151,0.9204292332742728
2023-06-30,1001625.0,189783.0,1191408.0,1,3842.452,1.191408,0.9253923363311524
2023-07-03,1001625.0,190575.0,1192200.0,1,3892.882,1.1922,0.9375375851257188
2023-07-04,1001625.0,191664.0,1193289.0,1,3899.013,1.193289,0.9390141371851971
2023-07-05,1001625.0,192159.0,1193784.0,1,3868.805,1.193784,0.9317390295987155
2023-07-06,1001625.0,188694.0,1190319.0,1,3842.755,1.190319,0.9254653089741178
2023-07-07,1001625.0,187803.0,1189428.0,1,3825.699,1.189428,0.9213576475931913
2023-07-10,1001625.0,190080.0,1191705.0,1,3844.327,1.191705,0.9258438997158402
2023-07-11,1001625.0,189387.0,1191012.0,1,3869.486,1.191012,0.9319030374200341
2023-07-12,1001625.0,189387.0,1191012.0,1,3843.437,1.191012,0.9256295576292416
2023-07-13,1001625.0,190971.0,1192596.0,1,3898.423,1.192596,0.9388720452401486
2023-07-14,1001625.0,189585.0,1191210.0,1,3899.103,1.19121,0.9390358122276622
2023-07-17,1001625.0,189684.0,1191309.0,1,3867.175,1.191309,0.9313464704962935
2023-07-18,1001625.0,191862.0,1193487.0,1,3854.939,1.193487,0.9283996280562713
2023-07-19,1001625.0,191763.0,1193388.0,1,3850.866,1.193388,0.9274187119678265
2023-07-20,1001625.0,197703.0,1199328.0,1,3823.695,1.199328,0.9208750166476368
2023-07-21,1001625.0,194040.0,1195665.0,1,3821.91,1.195665,0.9204451283054138
2023-07-24,1001625.0,188991.0,1190616.0,1,3805.221,1.190616,0.9164258529309836
2023-07-25,1001625.0,192753.0,1194378.0,1,3915.115,1.194378,0.9428920431159944
2023-07-26,1001625.0,193446.0,1195071.0,1,3907.013,1.195071,0.9409408076265322
2023-07-27,1001625.0,191565.0,1193190.0,1,3902.346,1.19319,0.9398168362578184
2023-07-28,1001625.0,197703.0,1199328.0,1,3992.738,1.199328,0.9615862855744645
2023-07-31,1001625.0,198000.0,1199625.0,1,4014.63,1.199625,0.9668586192371782
2023-08-01,1001625.0,197505.0,1199130.0,1,3998.001,1.19913,0.962853793891058
2023-08-02,1001625.0,195525.0,1197150.0,1,3969.895,1.19715,0.956084918963037
2023-08-03,1001625.0,196812.0,1198437.0,1,4004.984,1.198437,0.9645355363525383
2023-08-04,1001625.0,196515.0,1198140.0,1,4020.579,1.19814,0.9682913395441161
2023-08-07,1001625.0,194535.0,1196160.0,1,3990.153,1.19616,0.960963730188108
2023-08-08,1001625.0,194040.0,1195665.0,1,3979.732,1.195665,0.9584540011044639
2023-08-09,1001625.0,194139.0,1195764.0,1,3967.565,1.195764,0.9555237761969982
2023-08-10,1001625.0,194535.0,1196160.0,1,3975.717,1.19616,0.9574870533767188
2023-08-11,1001625.0,189684.0,1191309.0,1,3884.254,1.191309,0.9354596710547388
2023-08-14,1001625.0,187308.0,1188933.0,1,3855.906,1.188933,0.9286325143458677
2023-08-15,1001625.0,185922.0,1187547.0,1,3846.536,1.187547,0.9263759015914539
2023-08-16,1001625.0,183546.0,1185171.0,1,3818.334,1.185171,0.919583906618137
2023-08-17,1182597.0,0.0,1182597.0,0,3831.101,1.182597,0.9226586318087029
2023-08-18,1182597.0,0.0,1182597.0,0,3784.004,1.182597,0.9113160820867575
2023-08-21,1182597.0,0.0,1182597.0,0,3729.555,1.182597,0.898202922229225
2023-08-22,1182597.0,0.0,1182597.0,0,3758.227,1.182597,0.9051081090909704
2023-08-23,983647.0,198950.0,1182597.0,1,3696.634,1.182597,0.8902744325293257
2023-08-24,983647.0,200215.0,1183862.0,1,3723.429,1.183862,0.8967275743387727
2023-08-25,983647.0,205160.0,1188807.0,1,3709.152,1.188807,0.8932891901024049
2023-08-28,983647.0,204700.0,1188347.0,1,3752.619,1.188347,0.9037575131115945
2023-08-29,983647.0,206195.0,1189842.0,1,3790.107,1.189842,0.9127858907996911
2023-08-30,983647.0,207920.0,1191567.0,1,3788.51,1.191567,0.9124012792128395
2023-08-31,983647.0,205850.0,1189497.0,1,3765.268,1.189497,0.9068038199131505
2023-09-01,983647.0,205620.0,1189267.0,1,3791.491,1.189267,0.913119204786042
2023-09-04,983647.0,211025.0,1194672.0,1,3848.952,1.194672,0.9269577560647372
2023-09-05,983647.0,210565.0,1194212.0,1,3820.317,1.194212,0.920061480053783
2023-09-06,983647.0,209300.0,1192947.0,1,3812.028,1.192947,0.9180652086427545
2023-09-07,983647.0,205620.0,1189267.0,1,3758.475,1.189267,0.9051678358746518
2023-09-08,983647.0,203090.0,1186737.0,1,3739.993,1.186737,0.9007167454875572
2023-09-11,983647.0,205160.0,1188807.0,1,3767.537,1.188807,0.9073502718170742
2023-09-12,983647.0,207000.0,1190647.0,1,3760.605,1.190647,0.9056808118796573
2023-09-13,983647.0,205850.0,1189497.0,1,3736.651,1.189497,0.8999118789106894
2023-09-14,983647.0,204700.0,1188347.0,1,3733.508,1.188347,0.8991549382610499
2023-09-15,983647.0,201135.0,1184782.0,1,3708.777,1.184782,0.8931988774254673
2023-09-18,983647.0,203665.0,1187312.0,1,3727.711,1.187312,0.8977588246924973
2023-09-19,983647.0,201365.0,1185012.0,1,3720.502,1.185012,0.8960226537910492
2023-09-20,983647.0,199640.0,1183287.0,1,3705.69,1.183287,0.8924554234689172
2023-09-21,983647.0,198260.0,1181907.0,1,3672.445,1.181907,0.8844489036161437
2023-09-22,983647.0,201020.0,1184667.0,1,3738.933,1.184667,0.9004614616540803
2023-09-25,983647.0,201710.0,1185357.0,1,3714.604,1.185357,0.8946022160081748
2023-09-26,983647.0,197800.0,1181447.0,1,3692.893,1.181447,0.8893734732641964
2023-09-27,983647.0,196650.0,1180297.0,1,3700.495,1.180297,0.8912042918510751
2023-09-28,983647.0,197340.0,1180987.0,1,3689.517,1.180987,0.8885604183379529
2023-10-09,983647.0,197455.0,1181102.0,1,3684.727,1.181102,0.8874068244112034
2023-10-10,983647.0,200905.0,1184552.0,1,3657.126,1.184552,0.880759570554792
2023-10-11,983647.0,198950.0,1182597.0,1,3667.548,1.182597,0.8832695404722414
2023-10-12,983647.0,203780.0,1187427.0,1,3702.382,1.187427,0.8916587452414251
2023-10-13,983647.0,201365.0,1185012.0,1,3663.41,1.185012,0.8822729701864607
2023-10-16,983647.0,196190.0,1179837.0,1,3626.597,1.179837,0.8734071553168519
2023-10-17,983647.0,195730.0,1179377.0,1,3639.402,1.179377,0.876491032192014
2023-10-18,983647.0,191935.0,1175582.0,1,3610.577,1.175582,0.8695489977580781
2023-10-19,983647.0,186185.0,1169832.0,1,3533.545,1.169832,0.8509970880784617
2023-10-20,983647.0,188485.0,1172132.0,1,3510.589,1.172132,0.8454685072470505
2023-10-23,983647.0,184460.0,1168107.0,1,3474.244,1.168107,0.8367154025982596
2023-10-24,983647.0,185840.0,1169487.0,1,3487.13,1.169487,0.8398187870116403
2023-10-25,983647.0,186415.0,1170062.0,1,3504.458,1.170062,0.8439919551875722
2023-10-26,983647.0,186530.0,1170177.0,1,3514.145,1.170177,0.8463249122582239
2023-10-27,983647.0,192165.0,1175812.0,1,3562.385,1.175812,0.857942735019475
2023-10-30,983647.0,193315.0,1176962.0,1,3583.772,1.176962,0.8630934476105794
2023-10-31,983647.0,194695.0,1178342.0,1,3572.506,1.178342,0.8603802139615692
2023-11-01,983647.0,192165.0,1175812.0,1,3571.027,1.175812,0.8600240207637274
2023-11-02,983647.0,190785.0,1174432.0,1,3554.189,1.174432,0.8559688611523271
2023-11-03,983647.0,192740.0,1176387.0,1,3584.136,1.176387,0.8631811111156602
2023-11-06,983647.0,196420.0,1180067.0,1,3632.608,1.180067,0.8748548073197101
2023-11-07,983647.0,195270.0,1178917.0,1,3619.759,1.178917,0.8717603337571206
2023-11-08,983647.0,194120.0,1177767.0,1,3611.072,1.177767,0.8696682104916358
2023-11-09,983647.0,194465.0,1178112.0,1,3612.826,1.178112,0.8700906329858985
2023-11-10,983647.0,194005.0,1177652.0,1,3586.489,1.177652,0.8637477930592179
2023-11-13,983647.0,193660.0,1177307.0,1,3579.414,1.177307,0.8620438938876621
2023-11-14,983647.0,192740.0,1176387.0,1,3582.058,1.176387,0.8626806584685234
2023-11-15,983647.0,196075.0,1179722.0,1,3607.245,1.179722,0.868746539519262
2023-11-16,983647.0,192165.0,1175812.0,1,3572.364,1.175812,0.8603460155612355
2023-11-17,983647.0,192165.0,1175812.0,1,3568.069,1.175812,0.8593116343680437
2023-11-20,983647.0,191820.0,1175467.0,1,3576.323,1.175467,0.8612994765958912
2023-11-21,983647.0,191130.0,1174777.0,1,3581.067,1.174777,0.862441992167603
2023-11-22,983647.0,186300.0,1169947.0,1,3544.416,1.169947,0.8536151923744311
2023-11-23,983647.0,186760.0,1170407.0,1,3561.52,1.170407,0.8577344137780056
2023-11-24,983647.0,185495.0,1169142.0,1,3538.009,1.169142,0.8520721701847268
2023-11-27,1166267.0,0.0,1166267.0,0,3511.942,1.166267,0.8457943553854412
2023-11-28,1166267.0,0.0,1166267.0,0,3518.523,1.166267,0.8473792826572446
2023-11-29,1166267.0,0.0,1166267.0,0,3488.307,1.166267,0.8401022484003217
2023-11-30,1166267.0,0.0,1166267.0,0,3496.203,1.166267,0.8420038721259194
2023-12-01,1166267.0,0.0,1166267.0,0,3482.881,1.166267,0.838795484173486
2023-12-04,1166267.0,0.0,1166267.0,0,3460.138,1.166267,0.8333182009425754
2023-12-05,967766.0,198501.0,1166267.0,1,3394.257,1.166267,0.8174518290243751
2023-12-06,967766.0,205740.0,1173506.0,1,3399.598,1.173506,0.8187381223777714
2023-12-07,967766.0,204597.0,1172363.0,1,3391.282,1.172363,0.8167353484540035
2023-12-08,967766.0,203835.0,1171601.0,1,3399.462,1.171601,0.8187053689802687
2023-12-11,967766.0,201549.0,1169315.0,1,3419.455,1.169315,0.8235203592469704
2023-12-12,967766.0,200914.0,1168680.0,1,3426.803,1.16868,0.8252900060473368
2023-12-13,967766.0,196977.0,1164743.0,1,3369.605,1.164743,0.8115147940594007
2023-12-14,967766.0,193675.0,1161441.0,1,3351.964,1.161441,0.8072662449024515
2023-12-15,967766.0,193675.0,1161441.0,1,3341.552,1.161441,0.8047586833230538
2023-12-18,967766.0,190500.0,1158266.0,1,3329.366,1.158266,0.80182388257329
2023-12-19,967766.0,191008.0,1158774.0,1,3334.041,1.158774,0.8029497806124453
2023-12-20,967766.0,189230.0,1156996.0,1,3297.502,1.156996,0.794149954205452
2023-12-21,967766.0,191389.0,1159155.0,1,3330.87,1.159155,0.802186096616261
2023-12-22,967766.0,194437.0,1162203.0,1,3337.228,1.162203,0.8037173179495121
2023-12-25,967766.0,193929.0,1161695.0,1,3347.451,1.161695,0.8061793619397333
2023-12-26,967766.0,192278.0,1160044.0,1,3324.79,1.160044,0.8007218270808463
2023-12-27,967766.0,192659.0,1160425.0,1,3336.357,1.160425,0.8035075517052117
2023-12-28,967766.0,201549.0,1169315.0,1,3414.54,1.169315,0.8223366610945751
2023-12-29,967766.0,202565.0,1170331.0,1,3431.11,1.170331,0.8263272772461907
2024-01-02,967766.0,199898.0,1167664.0,1,3386.352,1.167664,0.8155480377945307
2024-01-03,967766.0,200152.0,1167918.0,1,3378.297,1.167918,0.8136081214939114
2024-01-04,967766.0,196977.0,1164743.0,1,3347.052,1.164743,0.8060832692514717
2024-01-05,967766.0,195707.0,1163473.0,1,3329.111,1.163473,0.8017624699529724
2024-01-08,967766.0,191516.0,1159282.0,1,3286.056,1.159282,0.7913933704715117
2024-01-09,967766.0,191770.0,1159536.0,1,3292.499,1.159536,0.792945062678202
2024-01-10,967766.0,192405.0,1160171.0,1,3277.129,1.160171,0.7892434470927867
2024-01-11,967766.0,196342.0,1164108.0,1,3295.672,1.164108,0.7937092283419965
2024-01-12,967766.0,196342.0,1164108.0,1,3284.167,1.164108,0.7909384354135514
2024-01-15,967766.0,193421.0,1161187.0,1,3280.92,1.161187,0.7901564480481745
2024-01-16,967766.0,193929.0,1161695.0,1,3300.876,1.161695,0.7949625274640851
2024-01-17,767826.0,388535.0,1156361.0,2,3229.082,1.156361,0.7776721052559329
2024-01-18,767826.0,393865.0,1161691.0,2,3274.729,1.161691,0.7886654459603861
2024-01-19,767826.0,396402.0,1164228.0,2,3269.776,1.164228,0.7874725961233945
2024-01-22,767826.0,386782.0,1154608.0,2,3218.902,1.154608,0.7752204171193339
2024-01-23,767826.0,386725.0,1154551.0,2,3231.933,1.154551,0.7783587224344637
2024-01-24,767826.0,386492.0,1154318.0,2,3277.109,1.154318,0.7892386304166834
2024-01-25,767826.0,395580.0,1163406.0,2,3342.919,1.163406,0.8050879031347169
2024-01-26,767826.0,393504.0,1161330.0,2,3333.821,1.16133,0.8028967971753085
2024-01-29,767826.0,393897.0,1161723.0,2,3303.96,1.161723,0.7957052589192197
2024-01-30,767826.0,381182.0,1149008.0,2,3245.039,1.149008,0.7815150902849811
2024-01-31,750618.0,390166.0,1140784.0,2,3215.352,1.140784,0.7743654571109914
2024-02-01,750618.0,389779.0,1140397.0,2,3217.711,1.140397,0.77493358405738
2024-02-02,750618.0,380544.0,1131162.0,2,3179.628,1.131162,0.7657619102552092
2024-02-05,750618.0,377884.0,1128502.0,2,3200.422,1.128502,0.7707698083998497
2024-02-06,750618.0,403120.0,1153738.0,2,3311.692,1.153738,0.7975673859007703
2024-02-07,750618.0,411040.0,1161658.0,2,3343.63,1.161658,0.8052591359701906
2024-02-08,750618.0,408258.0,1158876.0,2,3364.93,1.158876,0.8103888960202454
2024-02-19,750618.0,412141.0,1162759.0,2,3403.808,1.162759,0.8197520326975241
2024-02-20,750618.0,410661.0,1161279.0,2,3410.854,1.161279,0.82144894768873
2024-02-21,750618.0,424926.0,1175544.0,2,3456.871,1.175544,0.8325313969010951
2024-02-22,750618.0,430887.0,1181505.0,2,3486.675,1.181505,0.8397092076302893
2024-02-23,750618.0,435845.0,1186463.0,2,3489.742,1.186463,0.8404478449107362
2024-02-26,750618.0,436426.0,1187044.0,2,3453.359,1.187044,0.831685588577349
2024-02-27,750618.0,438153.0,1188771.0,2,3494.787,1.188771,0.8416628514578031
2024-02-28,750618.0,436652.0,1187270.0,2,3450.26,1.18727,0.8309392446151368
2024-02-29,750618.0,452960.0,1203578.0,2,3516.083,1.203578,0.8467916481726374
2024-03-01,750618.0,458611.0,1209229.0,2,3537.804,1.209229,0.8520227992546676
2024-03-04,750618.0,453076.0,1203694.0,2,3540.869,1.203694,0.8527609548675041
2024-03-05,750618.0,454712.0,1205330.0,2,3565.514,1.20533,0.8586963039958423
2024-03-06,750618.0,449672.0,1200290.0,2,3551.048,1.20029,0.8552124021702978
2024-03-07,750618.0,448178.0,1198796.0,2,3529.72,1.198796,0.8500758987736983
2024-03-08,750618.0,446319.0,1196937.0,2,3544.91,1.196937,0.8537341642741835
2024-03-11,750618.0,463572.0,1214190.0,2,3589.264,1.21419,0.8644161068685561
2024-03-12,750618.0,478200.0,1228818.0,2,3597.494,1.228818,0.8663981690850796
2024-03-13,750618.0,479196.0,1229814.0,2,3572.361,1.229814,0.86034529305982
2024-03-14,750618.0,478314.0,1228932.0,2,3562.223,1.228932,0.8579037199430379
2024-03-15,750618.0,482960.0,1233578.0,2,3569.993,1.233578,0.8597749986091847
2024-03-18,750618.0,479055.0,1229673.0,2,3603.528,1.229673,0.8678513602654566
2024-03-19,750618.0,481482.0,1232100.0,2,3577.63,1.2321,0.8616142463792444
2024-03-20,750618.0,479619.0,1230237.0,2,3585.384,1.230237,0.8634816717045085
2024-03-21,750618.0,478964.0,1229582.0,2,3581.09,1.229582,0.8624475313451219
2024-03-22,750618.0,463401.0,1214019.0,2,3545.002,1.214019,0.8537563209842588
2024-03-25,750618.0,461255.0,1211873.0,2,3525.763,1.211873,0.849122919406653
2024-03-26,750618.0,468544.0,1219162.0,2,3543.747,1.219162,0.8534540745587744
2024-03-27,750618.0,461073.0,1211691.0,2,3502.787,1.211691,0.8435895218991383
2024-03-28,750618.0,461588.0,1212206.0,2,3520.965,1.212206,0.8479673988094623
2024-03-29,750618.0,462923.0,1213541.0,2,3537.484,1.213541,0.8519457324370141
2024-04-01,750618.0,477688.0,1228306.0,2,3595.647,1.228306,0.8659533490469363
2024-04-02,750618.0,477611.0,1228229.0,2,3580.676,1.228229,0.8623478261497827
2024-04-03,750618.0,484556.0,1235174.0,2,3567.803,1.235174,0.8592475725758693
2024-04-08,750618.0,467632.0,1218250.0,2,3536.408,1.21825,0.8516865952626546
2024-04-09,750618.0,468920.0,1219538.0,2,3533.487,1.219538,0.8509831197177621
2024-04-10,750618.0,462903.0,1213521.0,2,3504.709,1.213521,0.844052404472669
2024-04-11,750618.0,463703.0,1214321.0,2,3504.245,1.214321,0.8439406575870716
2024-04-12,750618.0,451051.0,1201669.0,2,3475.839,1.201669,0.8370995325175008
2024-04-15,750618.0,467074.0,1217692.0,2,3549.076,1.217692,0.8547374779065088
2024-04-16,750618.0,451451.0,1202069.0,2,3511.115,1.202069,0.8455951858285682
2024-04-17,750618.0,456818.0,1207436.0,2,3565.403,1.207436,0.8586695714434687
2024-04-18,750618.0,461136.0,1211754.0,2,3569.802,1.211754,0.8597289993523979
2024-04-19,750618.0,470383.0,1221001.0,2,3541.662,1.221001,0.8529519360750014
2024-04-22,750618.0,471587.0,1222205.0,2,3530.905,1.222205,0.8503612868328212
2024-04-23,750618.0,469654.0,1220272.0,2,3506.225,1.220272,0.844417508521302
2024-04-24,750618.0,464816.0,1215434.0,2,3521.622,1.215434,0.8481256266194568
2024-04-25,750618.0,460392.0,1211010.0,2,3530.281,1.21101,0.850211006538397
2024-04-26,750618.0,471001.0,1221619.0,2,3584.269,1.221619,0.8632131420117474
